PROJECT_ID,PROJECT_DESCR,PROJECT_LOCATIONS_COUNT,PARTNER_DESCR,PointName,POINT_PROJECTS_COUNT,PointType,lat,lng,GeoPrecisionDescr,COUNTRY,ADM1,ADM2,ADM3,LOCALITY,SUB_LOCALITY,NEIGHBOURHOOD
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,UNDP Joint Programme,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,UNDP Multi Partner Trust Funds,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,Executive Office of the Secretary-General (EOSG),New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,Office for the Coordination of Humanitarian Affairs (OCHA),New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,Peacekeeping Operations (DPKO),New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,Canada,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88144,00088144 Human resources support to the UN Office for the Coordination of Humanitarian Affairs (OCHA) for digital information and technology solutions,1,UNDP,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,UNDP Joint Programme,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,UNDP Multi Partner Trust Funds,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,Executive Office of the Secretary-General (EOSG),New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,Office for the Coordination of Humanitarian Affairs (OCHA),New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,Peacekeeping Operations (DPKO),New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,Canada,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
88135,00088135 Human resource services to the UN Office for the Coordination of Humanitarian Assistance (OCHA)  for the Humanitarian Effectiveness Policy Agenda,1,UNDP,New York,25,marker,40.7143528,-74.0059731,Global / Multiregional,United States of America,New York,New York County,,New York,,
83860,00083860 Procurement support to the United Nations Environment Programme (UNEP) Mediterranean Action Plan for the protection of the marine and coastal environment,6,United Nations Environment Programme (UNEP),Albania,1,marker,41.153332,20.168331,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Albania,,,,,,
91453,00091453 Global ICCA Initiative Support - Support to indigenous peoples’ and community conserved areas and territories (ICCAs),26,UNDP Multi Partner Trust Funds,Kyrgyzstan,1,marker,41.20438,74.766098,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Kyrgyz Republic,,,,,,
88209,"00088209 Local Fund Agent (LFA) services in 15 selected countries to the Global Fund to Fight AIDS, Tuberculosis and Malaria",15,"Global Fund to Fight AIDS, Tuberculosis and Malaria (GFATM)",Macedonia (FYROM),1,marker,41.608635,21.745275,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",The former Yugoslav Republic of Macedonia,,,,,,
76223,00076223 Human resources support to UNHCR activities,1,Office of the United Nations High Commissioner for Refugees (UNHCR),Italy,1,marker,41.87194,12.56738,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Italy,Lazio,Rome,,Rome,,
81113,00081113 Support to Enhance Peace and Security,2,Department of Economic and Social Affairs (DESA),Rome,2,marker,41.9015141,12.4607737,"The location is mentioned in the source as being “near”, in the “area” of, or up to 25 km away from an exact location.  The coordinates refer to that adjacent, exact, location.",,Lazio,Province of Rome,Rome,Rome,,
81113,00081113 Support to Enhance Peace and Security,2,Italy,Rome,2,marker,41.9015141,12.4607737,"The location is mentioned in the source as being “near”, in the “area” of, or up to 25 km away from an exact location.  The coordinates refer to that adjacent, exact, location.",,Lazio,Province of Rome,Rome,Rome,,
80171,00080171 Human Resource Services in support of Department of Economic and Social Affairs (DESA) Project Offices,2,Department of Economic and Social Affairs (DESA),Rome,2,marker,41.9015141,12.4607737,"The location is mentioned in the source as being “near”, in the “area” of, or up to 25 km away from an exact location.  The coordinates refer to that adjacent, exact, location.",,Lazio,Province of Rome,Rome,Rome,,
80171,00080171 Human Resource Services in support of Department of Economic and Social Affairs (DESA) Project Offices,2,Italy,Rome,2,marker,41.9015141,12.4607737,"The location is mentioned in the source as being “near”, in the “area” of, or up to 25 km away from an exact location.  The coordinates refer to that adjacent, exact, location.",,Lazio,Province of Rome,Rome,Rome,,
91453,00091453 Global ICCA Initiative Support - Support to indigenous peoples’ and community conserved areas and territories (ICCAs),26,UNDP Multi Partner Trust Funds,Georgia,2,marker,42.315407,43.356892,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Georgia,,,,,,
91453,00091453 Global ICCA Initiative Support - Support to indigenous peoples’ and community conserved areas and territories (ICCAs),26,UNDP,Georgia,2,marker,42.315407,43.356892,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Georgia,,,,,,
86993,00086993 Strengthening Environmental Governance by Building the Capacity of Non-Governmental Organizations (NGOs),13,UNDP Multi Partner Trust Funds,Georgia,2,marker,42.315407,43.356892,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Georgia,,,,,,
86993,00086993 Strengthening Environmental Governance by Building the Capacity of Non-Governmental Organizations (NGOs),13,UNDP,Georgia,2,marker,42.315407,43.356892,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Georgia,,,,,,
88112,00088112 Contribution to sustainable development of underdeveloped areas of Serbia - The European Partnership with Municipalities Programme (EU PROGRES),34,European Commission (EC),Preševo,1,marker,42.3166667,21.6833333,"The location is, or lies in, a second order administrative division (ADM2), such as a district, municipality or commune.",Serbia,,Pcinja District,,Preševo,,
88112,00088112 Contribution to sustainable development of underdeveloped areas of Serbia - The European Partnership with Municipalities Programme (EU PROGRES),34,European Commission (EC),Trgovište,1,marker,42.3666667,22.0833333,"The location is, or lies in, a second order administrative division (ADM2), such as a district, municipality or commune.",Serbia,,Pcinja District,,Trgovište,,
88112,00088112 Contribution to sustainable development of underdeveloped areas of Serbia - The European Partnership with Municipalities Programme (EU PROGRES),34,European Commission (EC),Bujanovac,1,marker,42.4666667,21.7666667,"The location is, or lies in, a second order administrative division (ADM2), such as a district, municipality or commune.",Serbia,,Pcinja District,,Bujanovac,,
88112,00088112 Contribution to sustainable development of underdeveloped areas of Serbia - The European Partnership with Municipalities Programme (EU PROGRES),34,European Commission (EC),Bosilegrad,1,marker,42.5085195,22.4649083,"The location is, or lies in, a second order administrative division (ADM2), such as a district, municipality or commune.",Serbia,,Pcinja District,,Bosilegrad,,
88112,00088112 Contribution to sustainable development of underdeveloped areas of Serbia - The European Partnership with Municipalities Programme (EU PROGRES),34,European Commission (EC),Vranje,1,marker,42.55,21.9,"The location is, or lies in, a second order administrative division (ADM2), such as a district, municipality or commune.",Serbia,,Pcinja District,,Vranje,,
72876,00072876 Population and Housing Census in Kosovo (PHC),1,Denmark,Kosovo,10,marker,42.5813722,20.8893362,"The location can only be related to an independent political entity, meaning the pair of coordinates that represent a country.",Kosovo (under UNSCR 1244/99),,,,,,
