recipient-country-code,recipient-country,recipient-country-percentage,transaction-type,transaction-date,default-currency,transaction-value,transaction_ref,transaction_value_currency,transaction_value_value-date,transaction_provider-org,transaction_provider-org_ref,transaction_provider-org_provider-activity-id,transaction_receiver-org,transaction_receiver-org_ref,transaction_receiver-org_receiver-activity-id,transaction_description,transaction_flow-type_code,transaction_finance-type_code,transaction_aid-type_code,transaction_tied-status_code,transaction_disbursement-channel_code,transaction_recipient-country-code,transaction_recipient-country,transaction_recipient-region-code,transaction_recipient-region,transaction_sector-code,transaction_sector,transaction_sector-vocabulary,transaction_sector-vocabulary-code,iati-identifier,hierarchy,last-updated-datetime,default-language,reporting-org,reporting-org-ref,reporting-org-type,reporting-org-type-code,title,description,activity-status-code,start-planned,end-planned,start-actual,end-actual,participating-org (Accountable),participating-org-ref (Accountable),participating-org-type (Accountable),participating-org-type-code (Accountable),participating-org (Funding),participating-org-ref (Funding),participating-org-type (Funding),participating-org-type-code (Funding),participating-org (Extending),participating-org-ref (Extending),participating-org-type (Extending),participating-org-type-code (Extending),participating-org (Implementing),participating-org-ref (Implementing),participating-org-type (Implementing),participating-org-type-code (Implementing),recipient-region-code,recipient-region,recipient-region-percentage,sector-code,sector,sector-percentage,sector-vocabulary,sector-vocabulary-code,collaboration-type-code,default-finance-type-code,default-flow-type-code,default-aid-type-code,default-tied-status-code
IN,India,,IF,2015-01-01,GBP,12022,GB-CHC-288701-INR52-2015-Q1-IF-MAJO1,GBP,2015-03-31,Major Donor,,,WaterAid,GB-CHC-288701,GB-CHC-288701-INR52,Incoming Funds from the donor for the current quarter of the project,30,,,,,,,,,,,,,GB-CHC-288701-INR52,4,2016-06-30 00:00:00,en,WaterAid,GB-CHC-288701,International NGO,21,INDIA WASH SUMMIT 2015,,2,,2015-03-31,2015-01-01,,,,,,Individual,,,52,,,,,WaterAid,GB-CHC-288701,International NGO,21,,,,140,,100,OECD Development Assistance Committee,DAC,,110,30,C01,5
IN,India,,C,2012-03-29,JPY,126214000000,,JPY,2012-03-29,,,,,,,,10,410,C01,5,,,,,,,,,,XM-DAC-701-8-2012003021,,2014-06-30 00:00:00,en,Japan International Cooperation Agency (JICA),XM-DAC-701-8,Government,10,Delhi Mass Rapid Transport System Project Phase 3,To Construct Delhi Metro,2,2012-03-29,2020-10-31,,,,,,,Japan,XM-DAC-701,Government,10,,XM-DAC-701-8,Government,10,Recipient Government,,,,,,,21030,Rail transport,,OECD Development Assistance Committee,DAC,,,,,
IN,India,,IR,2013-12-31,JPY,40730000,,,2013-12-31,,,,,,,,,410,C01,5,,,,,,,,,,XM-DAC-701-8-2012003021,,2014-06-30 00:00:00,en,Japan International Cooperation Agency (JICA),XM-DAC-701-8,Government,10,Delhi Mass Rapid Transport System Project Phase 3,To Construct Delhi Metro,2,2012-03-29,2020-10-31,,,,,,,Japan,XM-DAC-701,Government,10,,XM-DAC-701-8,Government,10,Recipient Government,,,,,,,21030,Rail transport,,OECD Development Assistance Committee,DAC,,,,,
IN,India,100,2,2012-12-31,USD,3047,Commitment,USD,2012-01-01,UNICEF (FOR GR ALLOCATIONS ONLY),,,UNICEF-41122,,2040/A0/04/835/096,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/835/096,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,2,2012-12-31,USD,5109,Commitment,USD,2012-01-01,The United Kingdom,,,UNICEF-41122,,2040/A0/04/835/096,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/835/096,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,4,2012-12-31,USD,8569,Expense,USD,2012-12-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,43010,Multisector aid,,1,41122-India-2040/A0/04/835/096,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,100,3,2015-08-31,USD,0,Disbursement,USD,2015-08-31,"
        ",,,UNICEF-41122,,,"
        ",,,,,,,,,,,,,1,41122-India-2040/A0/04/835/096,1,2015-10-06 00:00:00,en,UNICEF,41122,Multilateral,40,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,IR64-GUJ-EQUITY AND SOCIAL INCLUSION,1,2012-01-01,2012-12-31,2012-01-01,2012-12-31,,,,,,,,,,,,,,,,,998,"Developing countries, unspecified",100,,,,,,4,110,10,B03,5
IN,India,,D,2014-07-03,EUR,14611,,EUR,2014-07-03,Ministry of Foreign Affairs The Netherlands,,,Jan Sahas Social Development Society,,,,,,,,,,,,,,,,,NL-2-1008613,1,2014-07-01 00:00:00,en,HIVOS,NL-KVK-41198677,National NGO,22,"Campaigning for the Rights of Dalit Communities in Madhya Pradesh, India","
Jan Sahas Social Development Society (Jan Sahas) is an NGO working to ensure the rights and empowerment of marginalized communities, especially Dalits, in the central Indian state of Madhya Pradesh. 

Jan Sahas follows a participatory approach while monitoring and responding to discrimination and atrocities against marginalized communities, increasing awareness about their rights, promoting local-level leadership, and forming community-based organizations (CBOs). Jan Sahas has formed four thematic CBOs: a Dalit collective; a women’s collective for elimination of manual scavenging as well as the rescue and rehabilitation of those forced into the practice; a women’s collective; and a children’s collective. In this project the focus lies on Dalits, in particular women and children.

From 2014 to 2016 Jan Sahas will be implementing 3 campaigns with the support of UUHHJIF and Hivos. The Campaign for Establishing Right to Land addresses the issue of land rights for Dalits and Tribal communities in Madhya Pradesh, who make up over 35 percent of the population, but hold only 7 percent of arable land in the region. Historically, these groups have been deprived of land rights, but it is believed that equal distribution of land paves the way for positive social and economical changes in the community. The Campaign builds on land reforms done in 2002, promising to make land available to Dalit and Tribal groups. Steps have been made, but research has shown that 60 percent of families face various types of problems, both legal and agricultural. The Campaign seeks to support these groups in resolving the issues.

The second Campaign addresses atrocities and violence against Dalits and Women, who suffer disproportionate levels of various forms of physical assault (including killings, rape, arson) in Madhya Pradesh. Many of these go unreported, primarily because of police reluctance to register them. Cases that are registered often remain uninvestigated.  The Campaign seeks to address these issue, through ensuring access to justice to victims, and by filing cases with different authorities. 

The third Campaign is against discrimination and social exclusion focusing on education. Studies have shown that Dalits in Madhya Pradesh, due to their “untouchability”, face exclusion from many public places, including schools. This leads to low literacy rates amongst the group, and, despite education being a fundamental right, only 64.7 percent of Dalit children between 5 and 14 goes to school. The Campaigns focuses amongst other on sensitization on Dalit and non-Dalit groups alike, policy dialogue with various stakeholder and community monitoring on exclusion from education.
",2,,,2014-04-01,2016-03-31,,,,,,,,,,,,,Jan Sahas Social Development Society,,,,,,,311;160;151;111,;;;,20;10;40;30,OECD Development Assistance Committee 3 digit codes;OECD Development Assistance Committee 3 digit codes;OECD Development Assistance Committee 3 digit codes;OECD Development Assistance Committee 3 digit codes,DAC-3;DAC-3;DAC-3;DAC-3,,,,,
IN,India,,D,2014-11-20,EUR,14610,,EUR,2014-11-20,Just India Fund,,,Jan Sahas Social Development Society,,,,,,,,,,,,,,,,,NL-2-1008613,1,2014-07-01 00:00:00,en,HIVOS,NL-KVK-41198677,National NGO,22,"Campaigning for the Rights of Dalit Communities in Madhya Pradesh, India","
Jan Sahas Social Development Society (Jan Sahas) is an NGO working to ensure the rights and empowerment of marginalized communities, especially Dalits, in the central Indian state of Madhya Pradesh. 

Jan Sahas follows a participatory approach while monitoring and responding to discrimination and atrocities against marginalized communities, increasing awareness about their rights, promoting local-level leadership, and forming community-based organizations (CBOs). Jan Sahas has formed four thematic CBOs: a Dalit collective; a women’s collective for elimination of manual scavenging as well as the rescue and rehabilitation of those forced into the practice; a women’s collective; and a children’s collective. In this project the focus lies on Dalits, in particular women and children.

From 2014 to 2016 Jan Sahas will be implementing 3 campaigns with the support of UUHHJIF and Hivos. The Campaign for Establishing Right to Land addresses the issue of land rights for Dalits and Tribal communities in Madhya Pradesh, who make up over 35 percent of the population, but hold only 7 percent of arable land in the region. Historically, these groups have been deprived of land rights, but it is believed that equal distribution of land paves the way for positive social and economical changes in the community. The Campaign builds on land reforms done in 2002, promising to make land available to Dalit and Tribal groups. Steps have been made, but research has shown that 60 percent of families face various types of problems, both legal and agricultural. The Campaign seeks to support these groups in resolving the issues.

The second Campaign addresses atrocities and violence against Dalits and Women, who suffer disproportionate levels of various forms of physical assault (including killings, rape, arson) in Madhya Pradesh. Many of these go unreported, primarily because of police reluctance to register them. Cases that are registered often remain uninvestigated.  The Campaign seeks to address these issue, through ensuring access to justice to victims, and by filing cases with different authorities. 

The third Campaign is against discrimination and social exclusion focusing on education. Studies have shown that Dalits in Madhya Pradesh, due to their “untouchability”, face exclusion from many public places, including schools. This leads to low literacy rates amongst the group, and, despite education being a fundamental right, only 64.7 percent of Dalit children between 5 and 14 goes to school. The Campaigns focuses amongst other on sensitization on Dalit and non-Dalit groups alike, policy dialogue with various stakeholder and community monitoring on exclusion from education.
",2,,,2014-04-01,2016-03-31,,,,,,,,,,,,,Jan Sahas Social Development Society,,,,,,,311;160;151;111,;;;,20;10;40;30,OECD Development Assistance Committee 3 digit codes;OECD Development Assistance Committee 3 digit codes;OECD Development Assistance Committee 3 digit codes;OECD Development Assistance Committee 3 digit codes,DAC-3;DAC-3;DAC-3;DAC-3,,,,,
IN,India,,C,2012-10-29,JPY,2000000000,,JPY,2012-10-29,,,,,,,,10,410,C01,5,,,,,,,,,,XM-DAC-701-8-2012003087,,2014-06-30 00:00:00,en,Japan International Cooperation Agency (JICA),XM-DAC-701-8,Government,10,Delhi Water Supply Improvement Project,To achieve 24x7 water supply Delhi,2,2014-01-12,2021-03-31,,,,,,,Japan,XM-DAC-701,Government,10,,XM-DAC-701-8,Government,10,Recipient Government,,,,,,,14021,Water supply - large systems,,OECD Development Assistance Committee,DAC,,,,,
IN,India,100,C,2008-01-01,USD,427751.246313,,,2008-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7400383901-IND-15150,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Ramstöd Diakonia 08-09,Ramavtalsstöd till DIAKONIAs utvecklingssamarbete i utvecklingsländer planerat för 2008-2010. De facto omfattade perioden 2008-2009. Mera information samt Sidas bedömning hittas i E-docärende 2007-002367.,4,,,2008-01-01,2011-06-28,Diakonia,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,15150,Democratic participation and civil society,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2008-12-28,USD,171266.145186,,,2008-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7400383901-IND-15150,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Ramstöd Diakonia 08-09,Ramavtalsstöd till DIAKONIAs utvecklingssamarbete i utvecklingsländer planerat för 2008-2010. De facto omfattade perioden 2008-2009. Mera information samt Sidas bedömning hittas i E-docärende 2007-002367.,4,,,2008-01-01,2011-06-28,Diakonia,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,15150,Democratic participation and civil society,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2009-12-28,USD,208622.677602,,,2009-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7400383901-IND-15150,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,Ramstöd Diakonia 08-09,Ramavtalsstöd till DIAKONIAs utvecklingssamarbete i utvecklingsländer planerat för 2008-2010. De facto omfattade perioden 2008-2009. Mera information samt Sidas bedömning hittas i E-docärende 2007-002367.,4,,,2008-01-01,2011-06-28,Diakonia,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,15150,Democratic participation and civil society,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,,D,2014-09-30,GBP,76820.5,,,2013-09-30,,,,,,,,,,,,,,,,,,,,,GB-3PPY IND 1040,,2014-06-24 00:00:00,en,Foreign & Commonwealth Office,GB-3,Government,10,"Parliamentarians actions for achieving Renewable Energy targets of the 12th Five Year Plan, to promote Indian Governments
low carbon inclusive growth agenda.","By March 2014, Government of India announces adequate financial and policy measures to achieve the target envisaged in XIIth Five Year Plan
Document for 15% share of renewable energy in total electricity generated.",2,,2013-12-31,2013-03-30,,,,,,United Kingdom,GB,Government,10,Foreign & Commonwealth Office,GB-3,Government,10,,,,,,,,23010,Energy policy and administrative management,,OECD Development Assistance Committee,DAC,,100,10,C01,
IN,India,,C,2021-08-05,EUR,12000000,,EUR,2021-08-05,BMZ,DE-1,,,,,,10,110,C01,,,,,,,,,,,DE-1-200465823,1,2015-09-28 00:00:00,de,BMZ,DE-1,Government,10,Partizpatives Management natürlicher Ressourcen in Tripura (vormals Stärkung von Ureinwohnern/ländlichen Armen und Schutz natürlicher Ressourcen in Tripura),Sicherung der nachhaltigen Pflege und Bewirtschaftung der aufgeforsteten Projektgebiete;Minderung der Armut der Zielgruppen in Bergregionen und der ländlichen Armen durch verbessertes Management der natürlichen Ressourcen,2,2017-09-02,2017-12-02,2016-04-08,,,,,,BMZ,DE,Government,10,,,,,Kreditanstalt für Wiederaufbau (KfW),,,,689,"South and Central Asia, regional",,31220,Forestry development,,OECD Development Assistance Committee,DAC,1,,,,
IN,India,,D,2015-06-30,EUR,6264037,,EUR,2015-06-30,,,,,,,Total amount,,,,,,,,,,,,,,DE-1-200465823,1,2015-09-28 00:00:00,de,BMZ,DE-1,Government,10,Partizpatives Management natürlicher Ressourcen in Tripura (vormals Stärkung von Ureinwohnern/ländlichen Armen und Schutz natürlicher Ressourcen in Tripura),Sicherung der nachhaltigen Pflege und Bewirtschaftung der aufgeforsteten Projektgebiete;Minderung der Armut der Zielgruppen in Bergregionen und der ländlichen Armen durch verbessertes Management der natürlichen Ressourcen,2,2017-09-02,2017-12-02,2016-04-08,,,,,,BMZ,DE,Government,10,,,,,Kreditanstalt für Wiederaufbau (KfW),,,,689,"South and Central Asia, regional",,31220,Forestry development,,OECD Development Assistance Committee,DAC,1,,,,
IN,India,,D,2015-10-17,USD,9183,US-EIN-300108263-GGProj:19842,,2015-10-17,GlobalGiving,US-EIN-300108263,,The Opentree Foundation,US-GG-27208,,,,,,,2,,,,,,,,,US-EIN-300108263-GGProj:19842,,2015-10-17 00:00:00,en,GlobalGiving,US-EIN-300108263,International NGO,21,Gift a Happy Childhood to 30000 Children in India,"'It is easier to build strong children than to repair broken men.' Toybank envisions a world where all children are empowered through healthy play. It provides secure and happy childhoods for children who are at risk, so they are empowered to experience an equitable adulthood. Toybank believes that qualities like passion, enthusiasm and goodness are qualities which are planted at the root level. A happy Childhood defines so many aspects for children and thus the society at large.",2,2015-03-16,,,,,,,,GlobalGiving,US-EIN-300108263,International NGO,21,,,,,The Opentree Foundation,US-GG-27208,,,,,,,,,,,1,,30,C01,
IN,India,100,C,2006-01-01,USD,151662.484911,,,2006-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003001-IND-12220,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,SMR ramavtal 06-07 - SYD,"Aktiviteten ""SMR ramavtal 06-07 - SYD"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2008-12-28,Svenska Missionsrådet,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,12220,Basic health care,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2006-12-28,USD,75963.743506,,,2006-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003001-IND-12220,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,SMR ramavtal 06-07 - SYD,"Aktiviteten ""SMR ramavtal 06-07 - SYD"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2008-12-28,Svenska Missionsrådet,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,12220,Basic health care,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2007-12-28,USD,80164.304846,,,2007-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003001-IND-12220,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,SMR ramavtal 06-07 - SYD,"Aktiviteten ""SMR ramavtal 06-07 - SYD"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2008-12-28,Svenska Missionsrådet,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,12220,Basic health care,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,100,D,2008-12-28,USD,-3745.220593,,,2008-01-01,,,,,,,,,,,,,,,,,,,,,SE-0-SE-6-7430003001-IND-12220,2,2015-09-22 00:00:00,en,Sweden,SE-0,Government,10,SMR ramavtal 06-07 - SYD,"Aktiviteten ""SMR ramavtal 06-07 - SYD"" saknar en beskrivande text. Kontrollera om det finns dokument knutna till aktiviteten eller kontakta Sida för att få mer information. Ring 08–698 50 00 eller skicka e-post till sida@sida.se.",4,,,2006-01-01,2008-12-28,Svenska Missionsrådet,,,,Sweden,SE-0,Government,10,Swedish International Development Cooperation Agency,SE-6,Government,10,Donor country-based NGO,22000,National NGO,22,,,,12220,Basic health care,100,OECD Development Assistance Committee,DAC,1,110,10,B03,5
IN,India,,2,2013-01-01,JPY,1016.3509999999976,,JPY,2013-01-01,,,,,,,,,,,,,,,,,,,,,XM-DAC-701-8-2013955813,,2015-09-25 00:00:00,en,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,2,2013-01-01,2013-12-31,2013-01-01,2013-12-31,Recipient Government,,Government,10,Japan,JP,Government,10,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,Recipient Government,,Government,10,679,"South Asia, regional",,14022,Sanitation - large systems,100,OECD Development Assistance Committee,DAC,1,110,10,C01,
IN,India,,3,2013-12-31,JPY,1000.0000000000022,,JPY,2013-12-31,,,,,,,,,,,,,,,,,,,,,XM-DAC-701-8-2013955813,,2015-09-25 00:00:00,en,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,2,2013-01-01,2013-12-31,2013-01-01,2013-12-31,Recipient Government,,Government,10,Japan,JP,Government,10,Japan International Cooperation Agency,XM-DAC-701-8,Government,10,Recipient Government,,Government,10,679,"South Asia, regional",,14022,Sanitation - large systems,100,OECD Development Assistance Committee,DAC,1,110,10,C01,
IN,India,,IF,2012-05-01,GBP,33261,,,2012-05-11,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,GB-COH-03788027-CSCF,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,GB-COH-03788027-CSCF-487,Internal transfer from central pool to specific activity.,,,,,,,,,,,,,,GB-COH-03788027-CSCF-487,2,2014-11-04 00:00:00,en,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,Private Sector,70,CSCF Grant: Tourism Concern,Disbursements to CSCF grantees,2,,,,,,,,,Department for International Development,GB-1,Government,10,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,Private Sector,70,,,,,,,,,,,,,,,,,
IN,India,,D,2012-05-01,GBP,33261,,,2012-05-15,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,GB-COH-03788027-CSCF-487,Tourism Concern,,CSCF-487,Disbursement for period: Jan-Mar'12,,,,,,,,,,,,,,GB-COH-03788027-CSCF-487,2,2014-11-04 00:00:00,en,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,Private Sector,70,CSCF Grant: Tourism Concern,Disbursements to CSCF grantees,2,,,,,,,,,Department for International Development,GB-1,Government,10,Triple Line & Crown Agents (Joint Venture),GB-COH-03788027,Private Sector,70,,,,,,,,,,,,,,,,,
